springA,springB,springC,A_predict,B_predict,C_predict,summerA,summerB,summerC,A_predict,B_predict,C_predict,autumnA,autumnB,autumnC,A_predict,B_predict,C_predict,winterA,winterB,winterC,A_predict,B_predict,C_predict
37.8,42.2,40.9,37.79,42.19,40.89,42.6,47.8,45.9,42.59,47.79,45.91,35.8,41.2,39.8,35.72,41.06,39.69,35.9,41.2,39.7,35.89,41.15,39.69
37.8,42.2,40.9,37.79,42.19,40.89,42.6,47.8,45.9,42.59,47.79,45.91,35.8,41.2,39.8,35.72,41.06,39.69,35.9,41.2,39.7,35.89,41.15,39.69
37.8,42.2,40.9,37.79,42.19,40.89,42.5,47.8,45.8,42.58,47.77,45.9,35.8,41.2,39.8,35.72,41.07,39.69,35.9,41.2,39.7,35.89,41.15,39.69
37.7,42.1,40.8,37.73,42.14,40.83,42.5,47.8,45.8,42.57,47.76,45.89,35.7,41.1,39.7,35.71,41.04,39.66,35.9,41.2,39.7,35.89,41.15,39.68
37.7,42.1,40.8,37.71,42.11,40.81,42.5,47.8,45.8,42.56,47.76,45.88,35.7,41.1,39.7,35.7,41.04,39.65,35.9,41.2,39.7,35.89,41.15,39.69
37.7,42.1,40.8,37.71,42.11,40.81,42.5,47.8,45.8,42.55,47.75,45.87,35.7,41.1,39.7,35.69,41.03,39.64,35.9,41.2,39.7,35.89,41.15,39.69
37.7,42.1,40.8,37.71,42.11,40.81,42.5,47.8,45.8,42.54,47.74,45.86,35.7,41.1,39.7,35.69,41.02,39.64,35.9,41.2,39.7,35.89,41.15,39.69
37.7,42.1,40.8,37.7,42.1,40.81,42.5,47.8,45.8,42.53,47.74,45.86,35.7,41.1,39.7,35.68,41.02,39.63,35.9,41.2,39.7,35.89,41.15,39.69
37.7,42.1,40.8,37.7,42.1,40.8,42.5,47.8,45.8,42.52,47.74,45.85,35.7,41.1,39.7,35.67,41.01,39.63,35.9,41.2,39.7,35.89,41.15,39.69
37.7,42.1,40.8,37.69,42.1,40.8,42.5,47.8,45.8,42.51,47.74,45.85,35.7,41.1,39.7,35.67,41.01,39.63,35.9,41.2,39.7,35.89,41.15,39.69
37.7,42.1,40.8,37.69,42.09,40.8,42.5,47.8,45.8,42.51,47.73,45.84,35.7,41.1,39.7,35.67,41,39.62,35.9,41.2,39.7,35.89,41.15,39.69
37.7,42.1,40.8,37.69,42.09,40.79,42.5,47.8,45.8,42.5,47.73,45.84,35.7,41.1,39.7,35.66,41,39.62,35.9,41.2,39.7,35.89,41.15,39.69
37.7,42.1,40.8,37.69,42.09,40.79,42.4,47.7,45.8,42.47,47.7,45.82,35.7,41.1,39.7,35.66,40.99,39.62,35.9,41.2,39.7,35.89,41.15,39.68
37.7,42.1,40.7,37.69,42.06,40.76,42.4,47.7,45.8,42.45,47.69,45.8,35.7,41,39.6,35.65,40.97,39.6,35.9,41.2,39.6,35.88,41.13,39.66
37.7,42.1,40.7,37.68,42.06,40.75,42.4,47.7,45.8,42.43,47.67,45.79,35.7,41,39.6,35.66,40.98,39.6,35.9,41.2,39.6,35.88,41.12,39.65
37.7,42.1,40.7,37.68,42.06,40.74,42.4,47.7,45.8,42.42,47.67,45.78,35.7,41,39.6,35.66,40.97,39.6,35.9,41.2,39.6,35.87,41.12,39.64
37.7,42.1,40.7,37.69,42.07,40.73,42.4,47.7,45.8,42.41,47.66,45.78,35.7,41,39.6,35.66,40.97,39.6,35.9,41.2,39.6,35.87,41.11,39.63
37.7,42.1,40.7,37.69,42.07,40.73,42.4,47.7,45.8,42.4,47.66,45.77,35.7,41,39.6,35.66,40.97,39.6,35.9,41.2,39.6,35.87,41.11,39.63
37.7,42.1,40.7,37.69,42.07,40.72,42.4,47.7,45.8,42.39,47.66,45.77,35.7,41,39.6,35.66,40.97,39.6,35.9,41.2,39.6,35.87,41.11,39.62
37.7,42.1,40.7,37.69,42.07,40.72,42.4,47.7,45.8,42.39,47.65,45.77,35.7,41,39.6,35.66,40.97,39.61,35.9,41.2,39.6,35.87,41.11,39.62
37.7,42.1,40.7,37.69,42.07,40.72,42.4,47.7,45.8,42.38,47.65,45.77,35.7,41,39.6,35.66,40.97,39.61,35.9,41.2,39.6,35.87,41.11,39.62
37.7,42.1,40.7,37.69,42.08,40.71,42.4,47.7,45.8,42.38,47.65,45.76,35.7,41,39.6,35.66,40.97,39.61,35.9,41.2,39.6,35.87,41.11,39.62
37.7,42.1,40.7,37.69,42.08,40.71,42.4,47.6,45.7,42.36,47.63,45.75,35.7,41,39.6,35.66,40.97,39.61,35.9,41.2,39.6,35.87,41.11,39.62
37.7,42,40.7,37.7,42.04,40.69,42.4,47.6,45.7,42.36,47.61,45.73,35.6,41,39.6,35.65,40.96,39.6,35.8,41.2,39.6,35.84,41.09,39.6
37.7,42,40.7,37.7,42.03,40.69,42.4,47.6,45.7,42.35,47.6,45.72,35.6,41,39.6,35.64,40.96,39.6,35.8,41.2,39.6,35.82,41.09,39.6
37.7,42,40.7,37.7,42.03,40.69,42.4,47.6,45.7,42.35,47.59,45.72,35.6,41,39.6,35.63,40.96,39.6,35.8,41.2,39.6,35.81,41.08,39.6
37.7,42,40.7,37.7,42.02,40.69,42.4,47.6,45.7,42.35,47.58,45.71,35.6,41,39.6,35.63,40.96,39.59,35.8,41.2,39.6,35.8,41.08,39.6
37.7,42,40.7,37.7,42.02,40.7,42.4,47.6,45.7,42.35,47.57,45.7,35.6,41,39.6,35.63,40.95,39.59,35.8,41.2,39.6,35.79,41.08,39.6
37.7,42,40.7,37.7,42.02,40.7,42.4,47.6,45.7,42.35,47.56,45.7,35.6,41,39.6,35.62,40.95,39.59,35.8,41.2,39.6,35.79,41.08,39.59
37.7,42,40.7,37.7,42.02,40.7,42.4,47.6,45.7,42.35,47.56,45.7,35.6,41,39.6,35.62,40.95,39.59,35.8,41.2,39.6,35.79,41.08,39.59
37.7,42,40.7,37.7,42.01,40.7,42.4,47.6,45.7,42.35,47.56,45.69,35.6,41,39.6,35.62,40.95,39.59,35.8,41.2,39.6,35.79,41.08,39.59
37.7,42,40.7,37.7,42.01,40.7,42.4,47.6,45.7,42.35,47.55,45.69,35.6,41,39.6,35.61,40.95,39.59,35.8,41.2,39.6,35.79,41.08,39.59
37.7,42,40.7,37.7,42.01,40.7,42.3,47.6,45.7,42.34,47.54,45.68,35.6,41,39.6,35.61,40.95,39.58,35.8,41.2,39.6,35.79,41.08,39.59
37.6,42,40.7,37.64,42.01,40.7,42.3,47.6,45.7,42.33,47.54,45.68,35.6,40.9,39.6,35.58,40.92,39.56,35.8,41.1,39.6,35.78,41.06,39.57
37.6,42,40.7,37.62,42,40.69,42.3,47.6,45.7,42.32,47.53,45.68,35.6,40.9,39.6,35.57,40.9,39.55,35.8,41.1,39.6,35.77,41.05,39.57
37.6,42,40.7,37.62,42,40.69,42.3,47.6,45.7,42.32,47.53,45.67,35.6,40.9,39.6,35.55,40.88,39.53,35.8,41.1,39.6,35.77,41.04,39.56
37.6,42,40.7,37.62,42,40.69,42.3,47.6,45.7,42.31,47.53,45.67,35.6,40.9,39.6,35.54,40.86,39.52,35.8,41.1,39.6,35.77,41.04,39.56
37.6,42,40.7,37.62,42,40.69,42.3,47.6,45.7,42.3,47.53,45.67,35.6,40.9,39.6,35.53,40.85,39.51,35.8,41.1,39.6,35.77,41.03,39.55
37.6,42,40.7,37.61,42,40.69,42.3,47.6,45.7,42.3,47.54,45.67,35.6,40.9,39.6,35.52,40.83,39.5,35.8,41.1,39.6,35.77,41.03,39.55
37.6,42,40.7,37.61,41.99,40.69,42.3,47.6,45.7,42.3,47.54,45.67,35.6,40.9,39.6,35.52,40.82,39.49,35.8,41.1,39.6,35.77,41.03,39.55
37.6,42,40.7,37.61,41.99,40.69,42.3,47.6,45.7,42.29,47.54,45.67,35.6,40.9,39.6,35.51,40.81,39.48,35.8,41.1,39.6,35.77,41.03,39.56
37.6,42,40.7,37.6,41.99,40.69,42.3,47.6,45.7,42.29,47.54,45.67,35.6,40.9,39.6,35.51,40.8,39.48,35.8,41.1,39.6,35.77,41.03,39.56
37.6,42,40.7,37.6,41.99,40.69,42.3,47.5,45.6,42.28,47.53,45.66,35.6,40.9,39.6,35.5,40.8,39.48,35.8,41.1,39.6,35.77,41.03,39.56
37.6,42,40.7,37.61,42,40.69,42.3,47.5,45.6,42.28,47.52,45.65,35.5,40.9,39.5,35.49,40.78,39.46,35.8,41.1,39.6,35.79,41.05,39.58
37.6,42,40.7,37.6,41.99,40.69,42.3,47.5,45.6,42.28,47.51,45.64,35.5,40.9,39.5,35.5,40.78,39.46,35.8,41.1,39.6,35.8,41.06,39.58
37.6,42,40.7,37.6,41.99,40.69,42.3,47.5,45.6,42.28,47.5,45.63,35.5,40.9,39.5,35.49,40.78,39.46,35.8,41.1,39.6,35.8,41.07,39.59
37.6,42,40.7,37.6,41.99,40.68,42.3,47.5,45.6,42.28,47.49,45.63,35.5,40.9,39.5,35.49,40.78,39.45,35.8,41.1,39.6,35.81,41.07,39.59
37.6,42,40.7,37.59,41.99,40.68,42.3,47.5,45.6,42.28,47.49,45.62,35.5,40.9,39.5,35.49,40.78,39.45,35.8,41.1,39.6,35.82,41.08,39.6
37.6,42,40.7,37.59,41.99,40.68,42.3,47.5,45.6,42.28,47.48,45.62,35.5,40.9,39.5,35.49,40.79,39.45,35.8,41.1,39.6,35.82,41.09,39.6
37.6,42,40.7,37.59,41.99,40.68,42.3,47.5,45.6,42.28,47.48,45.62,35.5,40.9,39.5,35.49,40.79,39.45,35.8,41.1,39.6,35.83,41.09,39.61
37.6,42,40.7,37.59,41.99,40.68,42.3,47.5,45.6,42.29,47.48,45.62,35.5,40.9,39.5,35.49,40.79,39.45,35.8,41.1,39.6,35.83,41.1,39.61
37.6,42,40.7,37.59,41.99,40.68,42.3,47.5,45.6,42.29,47.47,45.62,35.5,40.9,39.5,35.5,40.79,39.45,35.8,41.1,39.6,35.83,41.1,39.62
37.6,42,40.7,37.59,41.99,40.68,42.3,47.5,45.6,42.29,47.47,45.62,35.5,40.9,39.5,35.5,40.79,39.45,35.8,41.1,39.6,35.84,41.11,39.62
37.6,42,40.7,37.57,41.98,40.67,42.3,47.5,45.6,42.29,47.47,45.62,35.5,40.8,39.4,35.48,40.77,39.43,35.8,41,39.6,35.81,41.07,39.59
37.6,42,40.7,37.58,41.98,40.68,42.3,47.5,45.6,42.3,47.47,45.62,35.5,40.8,39.4,35.48,40.76,39.42,35.8,41,39.6,35.81,41.05,39.58
37.6,42,40.7,37.59,41.99,40.68,42.3,47.5,45.6,42.3,47.47,45.62,35.5,40.8,39.4,35.47,40.74,39.4,35.8,41,39.6,35.8,41.03,39.57
37.6,42,40.7,37.59,41.99,40.68,42.3,47.5,45.6,42.3,47.47,45.61,35.5,40.8,39.4,35.47,40.72,39.39,35.8,41,39.6,35.79,41.02,39.56
37.6,42,40.7,37.59,41.99,40.68,42.3,47.5,45.6,42.3,47.47,45.61,35.5,40.8,39.4,35.47,40.71,39.38,35.8,41,39.6,35.79,41.01,39.56
37.6,42,40.7,37.59,41.99,40.68,42.3,47.5,45.6,42.3,47.46,45.61,35.5,40.8,39.4,35.46,40.7,39.37,35.8,41,39.6,35.79,41.01,39.56
37.6,42,40.7,37.59,41.99,40.68,42.3,47.5,45.6,42.3,47.46,45.61,35.5,40.8,39.4,35.46,40.69,39.36,35.8,41,39.6,35.79,41,39.56
37.6,42,40.7,37.59,41.99,40.68,42.3,47.5,45.6,42.3,47.46,45.61,35.5,40.8,39.4,35.46,40.69,39.36,35.8,41,39.6,35.79,41,39.55
37.6,42,40.7,37.59,41.99,40.68,42.3,47.5,45.6,42.3,47.46,45.62,35.5,40.8,39.4,35.46,40.68,39.35,35.8,41,39.6,35.79,40.99,39.55
37.6,42,40.7,37.59,41.99,40.68,42.3,47.5,45.6,42.3,47.46,45.62,35.5,40.8,39.4,35.46,40.68,39.35,35.8,41,39.6,35.79,40.99,39.55
37.6,41.9,40.7,37.6,41.96,40.66,42.3,47.5,45.6,42.3,47.47,45.62,35.4,40.7,39.4,35.45,40.67,39.34,35.8,41,39.6,35.79,40.99,39.55
37.6,41.9,40.7,37.59,41.94,40.66,42.3,47.5,45.6,42.3,47.47,45.61,35.4,40.7,39.4,35.44,40.67,39.33,35.8,41,39.6,35.79,41,39.56
37.6,41.9,40.7,37.59,41.94,40.67,42.3,47.5,45.6,42.3,47.46,45.61,35.4,40.7,39.4,35.43,40.66,39.33,35.8,41,39.6,35.79,41,39.56
37.6,41.9,40.7,37.59,41.93,40.67,42.3,47.5,45.6,42.3,47.46,45.61,35.4,40.7,39.4,35.42,40.65,39.32,35.8,41,39.6,35.79,41,39.56
37.6,41.9,40.7,37.59,41.93,40.67,42.3,47.5,45.6,42.3,47.46,45.61,35.4,40.7,39.4,35.42,40.64,39.32,35.8,41,39.6,35.79,41,39.56
37.6,41.9,40.7,37.59,41.93,40.67,42.3,47.5,45.6,42.3,47.46,45.61,35.4,40.7,39.4,35.41,40.64,39.32,35.8,41,39.6,35.8,41,39.56
37.6,41.9,40.7,37.59,41.92,40.67,42.3,47.5,45.6,42.29,47.46,45.61,35.4,40.7,39.4,35.41,40.63,39.31,35.8,41,39.6,35.8,41,39.56
37.6,41.9,40.7,37.58,41.92,40.67,42.3,47.5,45.6,42.29,47.46,45.61,35.4,40.7,39.4,35.4,40.63,39.31,35.8,41,39.6,35.8,41,39.56
37.6,41.9,40.7,37.58,41.92,40.68,42.3,47.5,45.6,42.29,47.45,45.6,35.4,40.7,39.4,35.4,40.62,39.31,35.8,41,39.6,35.8,41,39.57
37.6,41.9,40.7,37.58,41.91,40.67,42.3,47.5,45.6,42.28,47.44,45.6,35.4,40.7,39.4,35.4,40.62,39.31,35.8,41,39.6,35.8,41.01,39.57
37.6,41.9,40.7,37.58,41.91,40.67,42.3,47.5,45.6,42.28,47.44,45.6,35.4,40.7,39.3,35.4,40.62,39.32,35.8,41,39.5,35.79,40.98,39.54
37.6,41.9,40.7,37.58,41.91,40.67,42.3,47.5,45.6,42.27,47.44,45.59,35.4,40.7,39.3,35.41,40.62,39.32,35.8,41,39.5,35.78,40.97,39.53
37.6,41.9,40.7,37.58,41.91,40.67,42.3,47.5,45.6,42.27,47.44,45.59,35.4,40.7,39.3,35.41,40.62,39.32,35.8,41,39.5,35.78,40.96,39.52
37.6,41.9,40.7,37.58,41.91,40.67,42.3,47.5,45.6,42.27,47.43,45.59,35.4,40.7,39.3,35.41,40.63,39.32,35.8,41,39.5,35.78,40.96,39.51
37.6,41.9,40.7,37.58,41.91,40.67,42.3,47.5,45.6,42.26,47.43,45.59,35.4,40.7,39.3,35.41,40.63,39.32,35.8,41,39.5,35.78,40.96,39.51
37.6,41.9,40.7,37.58,41.9,40.67,42.3,47.5,45.6,42.26,47.43,45.59,35.4,40.7,39.3,35.42,40.63,39.33,35.8,41,39.5,35.78,40.95,39.51
37.6,41.9,40.7,37.58,41.9,40.67,42.3,47.5,45.6,42.26,47.43,45.59,35.4,40.7,39.3,35.42,40.64,39.33,35.8,41,39.5,35.78,40.95,39.5
37.6,41.9,40.7,37.58,41.9,40.67,42.3,47.5,45.6,42.26,47.43,45.59,35.4,40.7,39.3,35.42,40.64,39.33,35.8,41,39.5,35.78,40.95,39.5
37.6,41.9,40.7,37.58,41.9,40.67,42.3,47.5,45.6,42.26,47.43,45.59,35.4,40.7,39.3,35.43,40.64,39.33,35.8,41,39.5,35.78,40.95,39.5
37.6,41.9,40.7,37.58,41.9,40.67,42.3,47.5,45.6,42.27,47.44,45.59,35.4,40.7,39.3,35.43,40.65,39.33,35.8,41,39.5,35.78,40.95,39.5
37.6,41.9,40.7,37.59,41.91,40.68,42.3,47.5,45.6,42.27,47.44,45.59,35.4,40.6,39.3,35.42,40.64,39.33,35.7,40.9,39.5,35.76,40.93,39.48
37.6,41.9,40.7,37.59,41.9,40.67,42.3,47.5,45.6,42.27,47.44,45.59,35.4,40.6,39.3,35.42,40.63,39.32,35.7,40.9,39.5,35.74,40.92,39.47
37.6,41.9,40.7,37.58,41.9,40.67,42.3,47.5,45.6,42.27,47.44,45.59,35.4,40.6,39.3,35.42,40.63,39.32,35.7,40.9,39.5,35.73,40.92,39.46
37.6,41.9,40.7,37.58,41.9,40.67,42.3,47.5,45.6,42.27,47.43,45.59,35.4,40.6,39.3,35.42,40.62,39.31,35.7,40.9,39.5,35.72,40.91,39.46
37.6,41.9,40.7,37.58,41.9,40.67,42.3,47.5,45.6,42.27,47.43,45.59,35.4,40.6,39.3,35.41,40.61,39.31,35.7,40.9,39.5,35.72,40.91,39.46
37.6,41.9,40.7,37.58,41.9,40.67,42.3,47.5,45.6,42.27,47.43,45.59,35.4,40.6,39.3,35.41,40.61,39.31,35.7,40.9,39.5,35.71,40.91,39.46
37.6,41.9,40.7,37.58,41.9,40.67,42.3,47.5,45.6,42.27,47.43,45.59,35.4,40.6,39.3,35.41,40.6,39.3,35.7,40.9,39.5,35.71,40.91,39.46
37.6,41.9,40.7,37.58,41.9,40.67,42.3,47.5,45.6,42.27,47.43,45.59,35.4,40.6,39.3,35.4,40.59,39.3,35.7,40.9,39.5,35.71,40.91,39.46
37.6,41.9,40.7,37.58,41.9,40.67,42.3,47.5,45.6,42.27,47.43,45.59,35.4,40.6,39.3,35.4,40.59,39.3,35.7,40.9,39.5,35.71,40.91,39.46
37.6,41.9,40.7,37.58,41.9,40.67,42.3,47.5,45.6,42.26,47.42,45.58,35.4,40.6,39.3,35.4,40.58,39.3,35.7,40.9,39.5,35.71,40.92,39.47
37.5,41.9,40.6,37.51,41.87,40.63,42.3,47.5,45.6,42.26,47.42,45.58,35.3,40.6,39.3,35.4,40.58,39.3,35.8,40.9,39.5,35.74,40.92,39.47
37.5,41.9,40.6,37.49,41.86,40.61,42.3,47.5,45.6,42.26,47.42,45.58,35.3,40.6,39.3,35.4,40.58,39.3,35.8,40.9,39.5,35.75,40.91,39.47
37.5,41.9,40.6,37.49,41.87,40.61,42.3,47.5,45.6,42.26,47.42,45.58,35.3,40.6,39.3,35.4,40.58,39.3,35.8,40.9,39.5,35.77,40.91,39.47
37.5,41.9,40.6,37.49,41.87,40.6,42.3,47.5,45.6,42.26,47.42,45.58,35.3,40.6,39.3,35.4,40.58,39.3,35.8,40.9,39.5,35.77,40.91,39.47
37.5,41.9,40.6,37.49,41.87,40.6,42.3,47.5,45.6,42.26,47.43,45.59,35.3,40.6,39.3,35.4,40.58,39.3,35.8,40.9,39.5,35.78,40.91,39.47
37.5,41.9,40.6,37.49,41.87,40.59,42.3,47.5,45.6,42.26,47.43,45.59,35.3,40.6,39.3,35.41,40.58,39.3,35.8,40.9,39.5,35.78,40.91,39.47
37.5,41.9,40.6,37.48,41.87,40.59,42.3,47.5,45.6,42.26,47.43,45.59,35.3,40.6,39.3,35.41,40.58,39.3,35.8,40.9,39.5,35.79,40.91,39.47
37.5,41.9,40.6,37.48,41.87,40.59,42.3,47.5,45.6,42.26,47.43,45.59,35.3,40.6,39.3,35.41,40.59,39.3,35.8,40.9,39.5,35.79,40.91,39.47
37.5,41.9,40.6,37.48,41.87,40.58,42.3,47.5,45.6,42.26,47.43,45.59,35.3,40.6,39.3,35.41,40.59,39.3,35.8,40.9,39.5,35.79,40.9,39.47
37.5,41.9,40.6,37.48,41.87,40.58,42.3,47.3,45.5,42.25,47.4,45.57,35.3,40.6,39.3,35.42,40.59,39.3,35.8,40.9,39.5,35.79,40.9,39.47
37.5,41.9,40.6,37.47,41.87,40.58,42.3,47.3,45.5,42.25,47.38,45.55,35.4,40.6,39.3,35.42,40.59,39.3,35.7,40.9,39.4,35.76,40.88,39.45
37.5,41.9,40.6,37.47,41.87,40.58,42.3,47.3,45.5,42.26,47.36,45.54,35.4,40.6,39.3,35.42,40.59,39.3,35.7,40.9,39.4,35.74,40.87,39.43
37.5,41.9,40.6,37.47,41.87,40.58,42.3,47.3,45.5,42.26,47.34,45.53,35.4,40.6,39.3,35.43,40.59,39.3,35.7,40.9,39.4,35.72,40.87,39.42
37.5,41.9,40.6,37.48,41.87,40.58,42.3,47.3,45.5,42.26,47.33,45.52,35.4,40.6,39.3,35.43,40.59,39.3,35.7,40.9,39.4,35.71,40.86,39.42
37.5,41.9,40.6,37.48,41.88,40.58,42.3,47.3,45.5,42.27,47.32,45.51,35.4,40.6,39.3,35.44,40.59,39.3,35.7,40.9,39.4,35.71,40.86,39.41
37.5,41.9,40.6,37.48,41.88,40.58,42.3,47.3,45.5,42.27,47.31,45.51,35.4,40.6,39.3,35.44,40.58,39.29,35.7,40.9,39.4,35.7,40.86,39.41
37.5,41.9,40.6,37.48,41.88,40.58,42.3,47.3,45.5,42.28,47.3,45.51,35.4,40.6,39.3,35.43,40.58,39.29,35.7,40.9,39.4,35.7,40.86,39.4
37.5,41.9,40.6,37.48,41.88,40.58,42.3,47.3,45.5,42.28,47.3,45.5,35.4,40.6,39.3,35.43,40.57,39.29,35.7,40.9,39.4,35.7,40.86,39.4
37.5,41.9,40.6,37.48,41.88,40.58,42.3,47.3,45.5,42.29,47.3,45.5,35.4,40.6,39.3,35.43,40.57,39.28,35.7,40.9,39.4,35.7,40.86,39.4
37.5,41.9,40.6,37.48,41.88,40.58,42.2,47.1,45.4,42.24,47.23,45.45,35.4,40.6,39.3,35.43,40.56,39.28,35.7,40.9,39.4,35.7,40.86,39.41
37.7,41.7,40.6,37.62,41.81,40.55,42.2,47.1,45.4,42.22,47.2,45.43,35.5,40.5,39.3,35.46,40.56,39.28,35.8,40.9,39.4,35.73,40.87,39.41
37.7,41.7,40.6,37.64,41.8,40.56,42.2,47.1,45.4,42.21,47.18,45.41,35.5,40.5,39.3,35.51,40.56,39.28,35.8,40.9,39.4,35.75,40.87,39.41
37.7,41.7,40.6,37.65,41.78,40.56,42.2,47.1,45.4,42.2,47.16,45.4,35.5,40.5,39.3,35.54,40.57,39.29,35.8,40.9,39.4,35.77,40.87,39.41
37.7,41.7,40.6,37.66,41.77,40.56,42.2,47.1,45.4,42.19,47.15,45.4,35.5,40.5,39.3,35.57,40.57,39.29,35.8,40.9,39.4,35.78,40.88,39.42
37.7,41.7,40.6,37.66,41.76,40.57,42.2,47.1,45.4,42.19,47.14,45.39,35.5,40.5,39.3,35.59,40.57,39.28,35.8,40.9,39.4,35.78,40.88,39.42
37.7,41.7,40.6,37.67,41.76,40.57,42.2,47.1,45.4,42.19,47.13,45.39,35.5,40.5,39.3,35.61,40.57,39.28,35.8,40.9,39.4,35.79,40.88,39.42
37.7,41.7,40.6,37.67,41.75,40.57,42.2,47.1,45.4,42.2,47.13,45.38,35.5,40.5,39.3,35.62,40.56,39.28,35.8,40.9,39.4,35.79,40.88,39.42
37.7,41.7,40.6,37.68,41.75,40.58,42.2,47.1,45.4,42.2,47.13,45.38,35.5,40.5,39.3,35.63,40.56,39.28,35.8,40.9,39.4,35.79,40.88,39.42
37.7,41.7,40.6,37.69,41.74,40.58,42.2,47.1,45.4,42.2,47.12,45.38,35.5,40.5,39.3,35.64,40.56,39.28,35.8,40.9,39.4,35.79,40.88,39.42
37.7,41.7,40.6,37.69,41.74,40.58,42,47,45.2,42.13,47.04,45.32,35.5,40.5,39.3,35.64,40.56,39.28,35.8,40.9,39.4,35.79,40.88,39.42
37.8,41.7,40.6,37.77,41.73,40.58,42,47,45.2,42.1,47.01,45.29,35.5,40.6,39.3,35.67,40.57,39.29,35.8,40.8,39.3,35.78,40.84,39.38
37.8,41.7,40.6,37.79,41.73,40.59,42,47,45.2,42.07,46.99,45.27,35.5,40.6,39.3,35.69,40.58,39.29,35.8,40.8,39.3,35.77,40.81,39.35
37.8,41.7,40.6,37.79,41.73,40.59,42,47,45.2,42.06,46.98,45.26,35.5,40.6,39.3,35.71,40.59,39.29,35.8,40.8,39.3,35.77,40.79,39.33
37.8,41.7,40.6,37.79,41.72,40.58,42,47,45.2,42.04,46.98,45.25,35.5,40.6,39.3,35.73,40.6,39.3,35.8,40.8,39.3,35.77,40.78,39.31
37.8,41.7,40.6,37.79,41.72,40.58,42,47,45.2,42.03,46.98,45.25,35.5,40.6,39.3,35.74,40.6,39.3,35.8,40.8,39.3,35.76,40.76,39.3
37.8,41.7,40.6,37.8,41.72,40.58,42,47,45.2,42.03,46.98,45.25,35.5,40.6,39.3,35.75,40.6,39.29,35.8,40.8,39.3,35.76,40.75,39.29
37.8,41.7,40.6,37.8,41.72,40.58,42,47,45.2,42.02,46.98,45.24,35.5,40.6,39.3,35.76,40.61,39.29,35.8,40.8,39.3,35.76,40.75,39.28
37.8,41.7,40.6,37.81,41.71,40.58,42,47,45.2,42.02,46.98,45.24,35.5,40.6,39.3,35.76,40.61,39.29,35.8,40.8,39.3,35.76,40.74,39.28
37.8,41.7,40.6,37.81,41.71,40.58,42,47,45.2,42.02,46.98,45.24,35.5,40.6,39.3,35.77,40.61,39.29,35.8,40.8,39.3,35.76,40.73,39.27
37.8,41.7,40.6,37.81,41.71,40.58,41.9,46.7,45.1,41.95,46.89,45.17,35.5,40.6,39.3,35.77,40.61,39.29,35.8,40.8,39.3,35.76,40.73,39.26
38.1,41.8,40.7,38,41.76,40.64,41.9,46.7,45.1,41.92,46.84,45.13,35.7,40.6,39.3,35.8,40.59,39.28,35.8,40.8,39.3,35.76,40.72,39.26
38.1,41.8,40.7,38.06,41.79,40.67,41.9,46.7,45.1,41.9,46.81,45.11,35.7,40.6,39.3,35.81,40.58,39.27,35.8,40.8,39.3,35.76,40.71,39.25
38.1,41.8,40.7,38.06,41.79,40.67,41.9,46.7,45.1,41.89,46.79,45.09,35.7,40.6,39.3,35.83,40.58,39.27,35.8,40.8,39.3,35.76,40.71,39.25
38.1,41.8,40.7,38.06,41.79,40.67,41.9,46.7,45.1,41.89,46.77,45.08,35.7,40.6,39.3,35.83,40.58,39.27,35.8,40.8,39.3,35.76,40.71,39.25
38.1,41.8,40.7,38.07,41.79,40.67,41.9,46.7,45.1,41.89,46.76,45.07,35.7,40.6,39.3,35.84,40.58,39.27,35.8,40.8,39.3,35.77,40.7,39.24
38.1,41.8,40.7,38.08,41.8,40.67,41.9,46.7,45.1,41.89,46.74,45.06,35.7,40.6,39.3,35.84,40.58,39.27,35.8,40.8,39.3,35.77,40.7,39.24
38.1,41.8,40.7,38.09,41.8,40.68,41.9,46.7,45.1,41.89,46.73,45.06,35.7,40.6,39.3,35.84,40.58,39.28,35.8,40.8,39.3,35.77,40.7,39.24
38.1,41.8,40.7,38.1,41.8,40.68,41.9,46.7,45.1,41.88,46.72,45.05,35.7,40.6,39.3,35.85,40.58,39.28,35.8,40.8,39.3,35.77,40.7,39.24
38.1,41.8,40.7,38.1,41.8,40.68,41.9,46.7,45.1,41.88,46.71,45.04,35.7,40.6,39.3,35.85,40.58,39.28,35.8,40.8,39.3,35.77,40.69,39.24
38.1,41.8,40.7,38.11,41.81,40.68,41.6,46.5,44.9,41.78,46.59,44.95,35.7,40.6,39.3,35.85,40.59,39.29,35.8,40.8,39.3,35.77,40.69,39.24
38.2,41.8,40.7,38.19,41.81,40.69,41.6,46.5,44.9,41.72,46.53,44.89,35.8,40.6,39.3,35.86,40.58,39.29,35.8,40.6,39.2,35.75,40.64,39.19
38.2,41.8,40.7,38.21,41.81,40.69,41.6,46.5,44.9,41.68,46.5,44.86,35.8,40.6,39.3,35.87,40.58,39.29,35.8,40.6,39.2,35.75,40.61,39.16
38.2,41.8,40.7,38.2,41.81,40.69,41.6,46.5,44.9,41.65,46.48,44.84,35.8,40.6,39.3,35.87,40.58,39.29,35.8,40.6,39.2,35.74,40.58,39.14
38.2,41.8,40.7,38.2,41.8,40.69,41.6,46.5,44.9,41.62,46.46,44.82,35.8,40.6,39.3,35.88,40.58,39.29,35.8,40.6,39.2,35.74,40.56,39.12
